Reporter Name;Partner Name;Trade Flow;Product Group;Indicator;2010;2011;2012;2013;2014
Slovenia;Netherlands Antilles;Import;Plastic or Rubber;Import (US$ Thousand);0,033;;;;
Slovenia;New Caledonia;Import;Plastic or Rubber;Import (US$ Thousand);;;;;0,153
Slovenia;New Zealand;Import;Plastic or Rubber;Import (US$ Thousand);9,069;40,65;52,517;7,747;35,366
Slovenia;Nicaragua;Import;Plastic or Rubber;Import (US$ Thousand);;;0,349;;
Slovenia;Niger;Import;Plastic or Rubber;Import (US$ Thousand);0,441;1,334;2,457;7,762;8,594
Slovenia;Niue;Import;Plastic or Rubber;Import (US$ Thousand);;;;0,066;
Slovenia;Norway;Import;Plastic or Rubber;Import (US$ Thousand);1147,223;1071,831;897,372;758,315;553,099
Slovenia;Occ.Pal.Terr;Import;Plastic or Rubber;Import (US$ Thousand);;;29,463;0,018;
Slovenia;Oman;Import;Plastic or Rubber;Import (US$ Thousand);790,474;389,22;2,8;1470,35;642,332
Slovenia;Other Asia, nes;Import;Plastic or Rubber;Import (US$ Thousand);5852,191;10268,214;11500,93;12065,536;10711,413
Slovenia;Pakistan;Import;Plastic or Rubber;Import (US$ Thousand);23,686;15,564;3388,176;2439,427;4386,374
Slovenia;Panama;Import;Plastic or Rubber;Import (US$ Thousand);;0,001;;;
Slovenia;Peru;Import;Plastic or Rubber;Import (US$ Thousand);2,046;0,032;0,809;0,348;0,252
Slovenia;Philippines;Import;Plastic or Rubber;Import (US$ Thousand);80,651;595,206;2091,749;799,818;762,527
Slovenia;Poland;Import;Plastic or Rubber;Import (US$ Thousand);88197,334;126853,93;120051,83;114592,035;121314,245
Slovenia;Portugal;Import;Plastic or Rubber;Import (US$ Thousand);5697,185;6631,072;5888,249;9039,537;11278,762
Slovenia;Qatar;Import;Plastic or Rubber;Import (US$ Thousand);4,223;34,11;361,945;1867,15;89,346
Slovenia;Romania;Import;Plastic or Rubber;Import (US$ Thousand);32007,957;29363,704;18909,935;16782,213;13806,34
