Reporter Name;Partner Name;Trade Flow;Product Group;Indicator;2010;2011;2012;2013;2014
Slovenia;Kuwait;Import;Metals;Import (US$ Thousand);0,157;0,034;1,173;0,29;5,319
Slovenia;Kyrgyz Republic;Import;Metals;Import (US$ Thousand);;;;0,072;0,084
Slovenia;Lao PDR;Import;Metals;Import (US$ Thousand);;;46,861;;
Slovenia;Latvia;Import;Metals;Import (US$ Thousand);29,13;104,904;219,951;291,439;242,578
Slovenia;Lebanon;Import;Metals;Import (US$ Thousand);;0,281;0,009;29,944;0,508
Slovenia;Liberia;Import;Metals;Import (US$ Thousand);0,016;;;;
Slovenia;Libya;Import;Metals;Import (US$ Thousand);;10,896;;1,163;83,435
Slovenia;Lithuania;Import;Metals;Import (US$ Thousand);61,791;636,843;712,236;912,29;457,239
Slovenia;Luxembourg;Import;Metals;Import (US$ Thousand);6984,004;8002,851;6920,061;5166,204;4404,763
Slovenia;Macao;Import;Metals;Import (US$ Thousand);;;;0,03;
Slovenia;Macedonia, FYR;Import;Metals;Import (US$ Thousand);12947,119;19405,926;10046,023;14306,028;14865,217
Slovenia;Madagascar;Import;Metals;Import (US$ Thousand);;;0,124;1424,011;2904,377
Slovenia;Malaysia;Import;Metals;Import (US$ Thousand);453,091;606,396;799,836;864,294;1029,054
Slovenia;Mali;Import;Metals;Import (US$ Thousand);;0,156;;;
Slovenia;Malta;Import;Metals;Import (US$ Thousand);0,297;0,279;0,999;27,035;420,078
Slovenia;Mauritius;Import;Metals;Import (US$ Thousand);;;0,027;0,254;
Slovenia;Mexico;Import;Metals;Import (US$ Thousand);396,031;480,364;1166,9;803,911;664,532
Slovenia;Moldova;Import;Metals;Import (US$ Thousand);4,94;0,584;1,197;0,876;2,545
Slovenia;Mongolia;Import;Metals;Import (US$ Thousand);;;1,207;;
Slovenia;Montenegro;Import;Metals;Import (US$ Thousand);31812,145;33515,354;31445,875;24071,529;11716,84
Slovenia;Montserrat;Import;Metals;Import (US$ Thousand);;;;0,011;
Slovenia;Morocco;Import;Metals;Import (US$ Thousand);0,015;796,789;1,079;3,081;149,303
Slovenia;Mozambique;Import;Metals;Import (US$ Thousand);62367,543;64450,124;63055,223;55359,404;68826,66
Slovenia;Myanmar;Import;Metals;Import (US$ Thousand);0,081;;;;0,144
Slovenia;Namibia;Import;Metals;Import (US$ Thousand);520,691;0,043;53,616;0,033;0,1
Slovenia;Nauru;Import;Metals;Import (US$ Thousand);;23,488;;;0,191
Slovenia;Nepal;Import;Metals;Import (US$ Thousand);12,178;11,907;4,56;17,418;19,836
Slovenia;Netherlands;Import;Metals;Import (US$ Thousand);49795,999;56965,694;50529,112;53331,859;60201,834
Slovenia;Netherlands Antilles;Import;Metals;Import (US$ Thousand);0,814;;;;
Slovenia;New Caledonia;Import;Metals;Import (US$ Thousand);;0,138;;0,149;0,008
Slovenia;New Zealand;Import;Metals;Import (US$ Thousand);55,549;6,741;7,34;19,121;13,579
Slovenia;Nicaragua;Import;Metals;Import (US$ Thousand);1,291;;;;
Slovenia;Niger;Import;Metals;Import (US$ Thousand);;112,37;0,105;;13,73
Slovenia;Nigeria;Import;Metals;Import (US$ Thousand);0,059;;;;
Slovenia;Niue;Import;Metals;Import (US$ Thousand);;;;1,437;2,634
Slovenia;Norway;Import;Metals;Import (US$ Thousand);2657,628;4219,744;3959,045;5452,721;14161,573
Slovenia;Oman;Import;Metals;Import (US$ Thousand);;0,13;;;0,483
Slovenia;Other Asia, nes;Import;Metals;Import (US$ Thousand);10071,006;13944,082;11168,12;14782,126;19725,673
Slovenia;Pakistan;Import;Metals;Import (US$ Thousand);321,754;119,417;120,976;170,9;194,936
Slovenia;Panama;Import;Metals;Import (US$ Thousand);0,415;0,19;;340,75;131,164
Slovenia;Papua New Guinea;Import;Metals;Import (US$ Thousand);;;;;0,034
Slovenia;Paraguay;Import;Metals;Import (US$ Thousand);0,094;0,875;0,242;;
Slovenia;Peru;Import;Metals;Import (US$ Thousand);71,225;76,545;;41,99;1,951
Slovenia;Philippines;Import;Metals;Import (US$ Thousand);86,951;158,101;112,863;46,172;49,453
Slovenia;Pitcairn;Import;Metals;Import (US$ Thousand);;;0,018;;0,64
Slovenia;Poland;Import;Metals;Import (US$ Thousand);50478,305;68333,157;77752,105;84990,552;99974,673
Slovenia;Portugal;Import;Metals;Import (US$ Thousand);562,301;1036,657;419,653;543,62;1553,666
Slovenia;Qatar;Import;Metals;Import (US$ Thousand);2,077;17,708;4,23;1,682;2,63
Slovenia;Romania;Import;Metals;Import (US$ Thousand);43991,97;56837,493;38119,239;65361,65;65960,438
Slovenia;Russian Federation;Import;Metals;Import (US$ Thousand);101624,742;134857,04;118673,857;84361,4;142201,902
Slovenia;Saint Helena;Import;Metals;Import (US$ Thousand);0,422;0,464;0,084;0,337;0,721
Slovenia;San Marino;Import;Metals;Import (US$ Thousand);2630,68;3461,222;2467,809;2508,367;2112,573
Slovenia;Sao Tome and Principe;Import;Metals;Import (US$ Thousand);10,288;10,688;0,07;15,979;0,079
Slovenia;Saudi Arabia;Import;Metals;Import (US$ Thousand);;1,728;1,679;1,244;1,063
Slovenia;Senegal;Import;Metals;Import (US$ Thousand);0,227;0,201;;0,378;0,292
Slovenia;Serbia, FR(Serbia/Montenegro);Import;Metals;Import (US$ Thousand);189400,11;223304,278;144787,067;151128,597;146210,264
Slovenia;Seychelles;Import;Metals;Import (US$ Thousand);433,563;250,923;46,844;2,338;0,004
Slovenia;Sierra Leone;Import;Metals;Import (US$ Thousand);17,855;3,822;0,095;767,536;78,269
Slovenia;Singapore;Import;Metals;Import (US$ Thousand);207,167;338,437;246,388;273,058;382,182
Slovenia;Slovak Republic;Import;Metals;Import (US$ Thousand);97130,259;108241,291;87930,648;73259,547;73896,199
Slovenia;Slovenia;Import;Metals;Import (US$ Thousand);39871,399;16709,009;15060,046;14547,424;24482,54
Slovenia;South Africa;Import;Metals;Import (US$ Thousand);6692,097;11508,797;5379,375;7744,09;12178,79
Slovenia;South Sudan;Import;Metals;Import (US$ Thousand);;;;;0,03
Slovenia;Spain;Import;Metals;Import (US$ Thousand);34469,745;36999,547;37474,48;40243,602;40603,994
Slovenia;Special Categories;Import;Metals;Import (US$ Thousand);61112,264;60297,052;86172,301;99127,793;40458,12
Slovenia;Sri Lanka;Import;Metals;Import (US$ Thousand);8,002;3,684;3,207;6,035;1,003
Slovenia;St. Kitts and Nevis;Import;Metals;Import (US$ Thousand);;;7,35;0,325;
Slovenia;St. Vincent and the Grenadines;Import;Metals;Import (US$ Thousand);;;;;3,667
Slovenia;Sudan;Import;Metals;Import (US$ Thousand);;;5,447;1,066;
Slovenia;Suriname;Import;Metals;Import (US$ Thousand);;0,546;;3,667;0,256
Slovenia;Swaziland;Import;Metals;Import (US$ Thousand);0,077;21,264;3,555;1,917;21,981
Slovenia;Sweden;Import;Metals;Import (US$ Thousand);44439,522;56110,491;46494,553;46839,178;39539,293
Slovenia;Switzerland;Import;Metals;Import (US$ Thousand);25772,344;25816,397;26706,491;21484,272;18792,393
Slovenia;Syrian Arab Republic;Import;Metals;Import (US$ Thousand);57,585;775,348;928,319;;
Slovenia;Tajikistan;Import;Metals;Import (US$ Thousand);173,193;192,33;456,301;0,281;0,693
Slovenia;Tanzania;Import;Metals;Import (US$ Thousand);;0,322;0,293;;
Slovenia;Thailand;Import;Metals;Import (US$ Thousand);2321,572;2255,316;1869,662;1688,438;2182,946
Slovenia;Togo;Import;Metals;Import (US$ Thousand);;;;;0,119
Slovenia;Tokelau;Import;Metals;Import (US$ Thousand);6,76;0,023;;;
Slovenia;Trinidad and Tobago;Import;Metals;Import (US$ Thousand);;;;;12,612
